	EG-1-MK	EG-10-MK	EG-11-MK	EG-13-MK	EG-14-MK	EG-15-MK	EG-16-MK	EG-17-MK	EG-18-MK	EG-19-MK	EG-2-MK	EG-20-MK	EG-21-MK	EG-22-MK	EG-23-MK	EG-24-MK	EG-25-MK	EG-26-MK	EG-27-MK	EG-28-MK	EG-29-MK	EG-3-MK	EG-30-MK	EG-31-MK	EG-32-MK	EG-33-MK	EG-34-MK	EG-4-MK	EG-5-MK	EG-6-MK	EG-7-MK	EG-8-MK	EG-9-MK	SBS-1-MK	SBS-10-MK	SBS-11-MK	SBS-12-MK	SBS-13-MK	SBS-14-MK	SBS-15-MK	SBS-16-MK	SBS-17-MK	SBS-18-MK	SBS-19-MK	SBS-2-MK	SBS-20-MK	SBS-21-MK	SBS-22-MK	SBS-23-MK	SBS-24-MK	SBS-25-MK	SBS-26-MK	SBS-27-MK	SBS-28-MK	SBS-29-MK	SBS-3-MK	SBS-30-MK	SBS-31-MK	SBS-32-MK	SBS-33-MK	SBS-34-MK	SBS-35-MK	SBS-36-MK	SBS-37-MK	SBS-38-MK	SBS-39-MK	SBS-4-MK	SBS-40-MK	SBS-41-MK	SBS-42-MK	SBS-43-MK	SBS-44-MK	SBS-45-MK	SBS-46-MK	SBS-47-MK	SBS-48-MK	SBS-49-MK	SBS-50-MK	SBS-51-MK	SBS-52-MK	SBS-53-MK	SBS-54-MK	SBS-55-MK	SBS-57-MK	SBS-58-MK	SBS-59-MK	SBS-6-MK	SBS-7-MK	SBS-8-MK	SBS-9-MK
EG-2-MK	0.9248187395426659	0.9353039598438372	0.8478527607361963	0.9354155047406582	0.8780814277746793	0.5022866703848299	0.8330172894590072	0.6827663134411601	0.9673173452314556	0.8217512548800893	0.0	0.7533742331288343	0.8538761851645287	0.8967094255437814	0.7794757389849415	0.9564974902398216	0.8458449525934189	0.9608477412158394	0.9255995538204127	0.8518683770217512	0.9118795315114333	0.8163970998326826	0.803904071388734	0.8275515895147797	0.8035694366982711	0.6134969325153374	0.8427216954824317	0.9102063580591188	0.8252091466815393	0.8783045175683213	0.7295036252091467	0.8460680423870608	0.766201896263246	0.8160624651422197	0.947239263803681	0.958393753485778	0.6169548243167875	0.9454545454545454	0.9138873396542109	0.965867261572783	0.965755716675962	0.9769102063580591	0.8954824316787507	0.8175125488008924	0.9676519799219185	0.973675404350251	0.883100948131623	0.8090351366424986	0.9716675962074736	0.8740658114891243	0.8646960401561629	0.9562744004461796	0.9749023982152817	0.6395984383714445	0.9451199107640825	0.7213608477412159	0.9831567205800334	0.9727830451756833	0.7795872838817625	0.9075292805354155	0.6837702175125489	0.6813162297824874	0.8132738427216955	0.8738427216954824	0.8784160624651423	0.5647518126045733	0.8590072504182934	0.8682654768544339	0.9286112660345789	0.8182933630786392	0.7412158393753486	0.9744562186279978	0.6234244283324037	0.6594534300055772	0.9614054656999442	0.9436698271054099	0.9132180702732849	0.42621305075292804	0.981037367540435	0.8704963747908533	0.9617401003904071	0.9871723368655884	0.9746793084216397	0.8924707194645844	0.9138873396542109	0.9386503067484663	0.8949247071946459	0.8899051868377021	0.9270496374790853	0.9499163413273842
EG-20-MK	0.811266034578918	0.5945343000557725	0.8287785833798104	0.6261015058561071	0.5204684885666481	0.8013385387618517	0.6172894590072504	0.7010596765197992	0.8166201896263245	0.6365867261572783	0.7533742331288343	0.0	0.8277746793084216	0.6931399888455103	0.7295036252091467	0.8094813162297825	0.7513664249860569	0.8612381483547128	0.6806469604015616	0.6632459564974902	0.5865030674846625	0.5977691020635806	0.6725041829336308	0.7482431678750697	0.7765755716675962	0.7564974902398215	0.5239263803680981	0.7602900167317346	0.7984383714445065	0.7519241494701617	0.7790295593976576	0.6567763524818739	0.7404350250976018	0.5784718349135527	0.6677077523703291	0.8238706079196877	0.6972671500278862	0.728276631344116	0.6148354712771891	0.7411042944785277	0.6691578360290017	0.8166201896263245	0.7778025655326268	0.7465699944227552	0.6585610708310095	0.7595092024539877	0.7554935861684328	0.6815393195761293	0.7837144450641383	0.7892916899051868	0.6282208588957056	0.7182375906302286	0.7560513106525376	0.679196876742889	0.7077523703290575	0.6994980479643056	0.6963747908533184	0.6719464584495259	0.7426659230340212	0.8156162855549358	0.754601226993865	0.9601784718349136	0.9394311210262131	0.6269938650306749	0.8175125488008924	0.6843279419966537	0.8018962632459565	0.8275515895147797	0.7501394311210262	0.7134411600669269	0.7551589514779699	0.864249860568879	0.8558839933073062	0.8572225320691579	0.8233128834355828	0.8291132180702733	0.713106525376464	0.7559397657557166	0.7646402677077524	0.6293363078639153	0.7540435025097602	0.731957612939208	0.773452314556609	0.8130507529280535	0.5979921918572225	0.7311767986614612	0.6042387060791968	0.5633017289459007	0.6515337423312884	0.7213608477412159
EG-21-MK	0.7900725041829336	0.7476854433909649	0.8206358059118796	0.7364194088120468	0.7369771332961517	0.7567205800334634	0.8428332403792527	0.8607919687674289	0.8972671500278863	0.7906302286670385	0.8538761851645287	0.8277746793084216	0.0	0.7160066926938092	0.7049637479085332	0.7703290574456219	0.6808700501952035	0.8722810931399888	0.8627997769102064	0.8681539319576129	0.7110987172336866	0.6090351366424986	0.6450641383156721	0.7428890128276632	0.826547685443391	0.8203011712214167	0.7367540435025097	0.8361405465699944	0.8891243725599554	0.7219185722253207	0.8455103179029559	0.7421081985499164	0.845287228109314	0.8221974344673731	0.8631344116006693	0.7726715002788622	0.8737311767986614	0.795984383714445	0.7753485778025655	0.7522587841606246	0.807473508087005	0.9118795315114333	0.8930284439486893	0.8485220301171221	0.8511991076408254	0.8667038482989403	0.78851087562744	0.788845510317903	0.8588957055214724	0.7776910206358059	0.8208588957055215	0.8601226993865031	0.8460680423870608	0.7843837144450642	0.8232013385387619	0.8407138873396542	0.8681539319576129	0.8	0.67930842163971	0.7645287228109314	0.9409927495817066	0.9967651979921919	0.8707194645844952	0.8780814277746793	0.6098159509202454	0.8259899609592861	0.8968209704406024	0.8662576687116564	0.7125488008923592	0.8609035136642499	0.8261015058561071	0.9302844394868934	0.9801450083658673	0.9051868377021751	0.8341327384272169	0.9088678192972671	0.6824316787506971	0.7776910206358059	0.7989960959286113	0.8518683770217512	0.9225878416062465	0.9194645844952594	0.8893474623535973	0.8496374790853318	0.8649191299498048	0.7805911879531512	0.7860568878973787	0.6767428890128276	0.7069715560513107	0.7380925822643614
EG-22-MK	0.57010596765198	0.8088120468488567	0.7587283881762409	0.9036252091466815	0.5185722253206916	0.845287228109314	0.7466815393195761	0.7569436698271054	0.7045175683212493	0.7908533184606804	0.8967094255437814	0.6931399888455103	0.7160066926938092	0.0	0.6450641383156721	0.8779698828778584	0.5460122699386503	0.7578360290016731	0.7860568878973787	0.8920245398773006	0.38137200223089796	0.7243725599553821	0.7359732292247629	0.5955382041271612	0.8382598996095929	0.8774121583937535	0.8545454545454545	0.698159509202454	0.8586726157278305	0.5714445064138316	0.7830451756832125	0.6781929726715002	0.6948131622978249	0.7291689905186838	0.9289459007250418	0.9211377579475739	0.8497490239821528	0.9344116006692694	0.8186279977691021	0.9223647518126046	0.8487451199107641	0.9595092024539877	0.9476854433909648	0.8556609035136642	0.9615170105967652	0.9474623535973229	0.9492470719464584	0.7732292247629671	0.9392080312325711	0.833686558839933	0.8050195203569437	0.8923591745677635	0.9627440044617959	0.8738427216954824	0.8775237032905745	0.9436698271054099	0.8016731734523146	0.7554935861684328	0.7944227551589514	0.7108756274400446	0.8066926938092582	0.9979921918572225	0.894366982710541	0.766090351366425	0.8132738427216955	0.6896820970440602	0.9253764640267708	0.8681539319576129	0.65287228109314	0.9401003904071389	0.9685443390964863	0.8329057445621862	0.9803680981595092	0.9407696597880647	0.9301728945900725	0.9409927495817066	0.8308979364194088	0.928165086447295	0.9703290574456218	0.7060791968767429	0.9576129392080313	0.9715560513106526	0.7631901840490798	0.9326268823201338	0.9231455660903514	0.7387618516452872	0.754601226993865	0.7063022866703849	0.7079754601226994	0.8934746235359732
EG-23-MK	0.848968209704406	0.8296709425543781	0.6770775237032906	0.8329057445621862	0.7309537088678193	0.8564417177914111	0.5145566090351367	0.8325711098717233	0.8787506971556052	0.4834355828220859	0.7794757389849415	0.7295036252091467	0.7049637479085332	0.6450641383156721	0.0	0.8700501952035694	0.735750139431121	0.8516452872281093	0.7730061349693251	0.7986614612381484	0.6876742889012828	0.7055214723926381	0.4233128834355828	0.7938650306748466	0.7994422755158952	0.8091466815393196	0.6138315672058003	0.8554378137200223	0.5218070273284997	0.683324037925265	0.49336307863915224	0.7648633575013943	0.6626882320133853	0.8835471277189069	0.8089235917456776	0.8752928053541551	0.9061907417735638	0.8449525934188511	0.8223089793641941	0.879196876742889	0.8330172894590072	0.8663692136084774	0.8593418851087563	0.7341885108756274	0.8805354155047407	0.9212493028443949	0.886781929726715	0.5290574456218629	0.8889012827663134	0.8006692693809259	0.8211935303959844	0.8413831567205801	0.8971556051310653	0.8021193530395985	0.7940881204684885	0.8707194645844952	0.8199665365309537	0.8871165644171779	0.5315114333519242	0.7759063022866703	0.9525934188510876	0.9945343000557725	0.8482989403234802	0.8063580591187953	0.8042387060791969	0.8182933630786392	0.9241494701617401	0.8662576687116564	0.803792526491913	0.8738427216954824	0.8984941438929169	0.8286670384829894	0.9804796430563302	0.8602342442833241	0.9270496374790853	0.9002788622420524	0.8180702732849973	0.864249860568879	0.8961517010596766	0.8045733407696598	0.8661461238148355	0.886670384829894	0.8373675404350251	0.8860011154489682	0.7890686001115449	0.8272169548243168	0.8139431121026213	0.7499163413273843	0.8330172894590072	0.8559955382041272
EG-24-MK	0.8421639709983268	0.5201338538761852	0.9146681539319577	0.671834913552705	0.8127161182375906	0.9654210819854991	0.7575013943112102	0.8319018404907975	0.8051310652537647	0.8538761851645287	0.9564974902398216	0.8094813162297825	0.7703290574456219	0.8779698828778584	0.8700501952035694	0.0	0.8800892359174568	0.8494143892916899	0.8035694366982711	0.7825989960959286	0.8474065811489124	0.8510875627440044	0.8771890686001116	0.8101505856107083	0.8656999442275516	0.9042944785276074	0.7440044617958729	0.871723368655884	0.9005019520356944	0.8350250976017847	0.9666480758505298	0.7066369213608478	0.8500836586726157	0.8174010039040714	0.6571109871723368	0.7389849414389291	0.8475181260457334	0.6965978806469604	0.7946458449525934	0.769659788064696	0.7774679308421639	0.8825432236475181	0.7570552147239263	0.8926938092582264	0.7475738984941439	0.8509760178471835	0.6240936977133296	0.886893474623536	0.6650306748466258	0.8823201338538762	0.8806469604015617	0.678973786949247	0.6663692136084775	0.7720022308979364	0.833686558839933	0.8390407138873397	0.7083100948131623	0.822755158951478	0.8538761851645287	0.8886781929726715	0.8620189626324596	0.9960959286112661	0.9987730061349693	0.9633017289459007	0.9028443948689348	0.7480200780814278	0.9698828778583379	0.9267150027886224	0.8739542665923034	0.7687674288901283	0.7706636921360848	0.7158951477969883	0.9898494143892916	0.8477412158393753	0.8518683770217512	0.8639152258784161	0.679196876742889	0.7146681539319576	0.6084774121583938	0.6682654768544339	0.728165086447295	0.7008365867261572	0.6891243725599554	0.6313441160066927	0.8532069157836029	0.7268265476854434	0.8910206358059118	0.7216954824316788	0.7476854433909649	0.7540435025097602
EG-25-MK	0.6237590630228667	0.8986056887897379	0.7484662576687117	0.9050752928053541	0.5822643614054657	0.7356385945343	0.7194645844952593	0.6138315672058003	0.543335192414947	0.8522030117122141	0.8458449525934189	0.7513664249860569	0.6808700501952035	0.5460122699386503	0.735750139431121	0.8800892359174568	0.0	0.901840490797546	0.8252091466815393	0.8558839933073062	0.6311210262130508	0.6617958728388176	0.7793641940881205	0.3979921918572225	0.8011154489682097	0.7898494143892917	0.9197992191857223	0.4418293363078639	0.8687116564417178	0.46636921360847744	0.7629670942554378	0.7327384272169548	0.6777467930842164	0.7190184049079754	0.9066369213608477	0.9200223089793642	0.800111544896821	0.9260457334076966	0.8834355828220859	0.9215839375348578	0.8769659788064696	0.9313998884551031	0.8853318460680424	0.8423870607919688	0.9313998884551031	0.9252649191299498	0.9000557724484105	0.8257668711656442	0.939877300613497	0.814835471277189	0.811042944785276	0.8510875627440044	0.9581706636921361	0.8729503625209146	0.8587841606246515	0.8856664807585053	0.8477412158393753	0.5839375348577802	0.7794757389849415	0.732069157836029	0.5398773006134969	0.9557166759620748	0.9134411600669269	0.8896820970440602	0.7196876742889012	0.5891801450083659	0.913552704963748	0.9321807027328499	0.452760736196319	0.9035136642498606	0.9175683212493029	0.936084774121584	0.9418851087562744	0.8926938092582264	0.9365309537088679	0.9132180702732849	0.871723368655884	0.9041829336307864	0.9518126045733407	0.8267707752370329	0.9413273842721696	0.9561628555493586	0.9394311210262131	0.9039598438371444	0.9029559397657557	0.6373675404350251	0.8739542665923034	0.7161182375906302	0.6726157278304518	0.8890128276631344
EG-26-MK	0.633909648633575	0.8856664807585053	0.8825432236475181	0.9034021193530396	0.8598996095928612	0.9588399330730619	0.864026770775237	0.9325153374233128	0.8447295036252092	0.8721695482431678	0.9608477412158394	0.8612381483547128	0.8722810931399888	0.7578360290016731	0.8516452872281093	0.8494143892916899	0.901840490797546	0.0	0.8667038482989403	0.913106525376464	0.7608477412158394	0.8847741215839375	0.8484104852203012	0.7964305633017289	0.8591187953151144	0.9095370886781929	0.8932515337423312	0.9164528722810932	0.9372002230897937	0.8470719464584495	0.9491355270496374	0.8522030117122141	0.9393195761293921	0.8880089235917457	0.8706079196876743	0.7875069715560513	0.9085331846068042	0.8965978806469604	0.8887897378694924	0.9098717233686558	0.8819854991634133	0.6921360847741216	0.8485220301171221	0.8184049079754602	0.905521472392638	0.7332961517010597	0.8468488566648076	0.928388176240937	0.9048522030117122	0.9363078639152259	0.9263803680981595	0.7919687674288901	0.9268265476854434	0.8722810931399888	0.8343558282208589	0.9006134969325154	0.8239821528165087	0.8992749581706637	0.9264919129949805	0.9321807027328499	0.946904629113218	0.9861684327941996	0.9876185164528722	0.9346346904629114	0.9503625209146681	0.8885666480758505	0.9615170105967652	0.8826547685443391	0.9153374233128835	0.9022866703848299	0.9185722253206916	0.7744562186279977	0.977244841048522	0.8939208031232571	0.9357501394311211	0.8881204684885666	0.8007808142777468	0.9116564417177914	0.9079754601226994	0.8779698828778584	0.9036252091466815	0.9090909090909091	0.7390964863357501	0.9192414947016174	0.8967094255437814	0.856776352481874	0.9016174010039041	0.8752928053541551	0.8750697155605132	0.8913552704963748
EG-27-MK	0.8745119910764082	0.7194645844952593	0.8163970998326826	0.7376464026770775	0.6835471277189069	0.8776352481873955	0.7730061349693251	0.8864472950362521	0.87585052983826	0.7685443390964863	0.9255995538204127	0.6806469604015616	0.8627997769102064	0.7860568878973787	0.7730061349693251	0.8035694366982711	0.8252091466815393	0.8667038482989403	0.0	0.7793641940881205	0.7564974902398215	0.7937534857780256	0.8068042387060792	0.841494701617401	0.8290016731734523	0.8457334076965979	0.7765755716675962	0.8547685443390964	0.8963747908533185	0.7994422755158952	0.894366982710541	0.7730061349693251	0.6253206915783603	0.7896263245956497	0.6964863357501394	0.8752928053541551	0.8292247629670942	0.8166201896263245	0.8157278304517568	0.8841048522030117	0.814835471277189	0.7599553820412717	0.7250418293363079	0.8997211377579476	0.7329615170105968	0.8854433909648634	0.7687674288901283	0.8738427216954824	0.8445064138315672	0.8976017847183492	0.8767428890128277	0.7445621862799777	0.7837144450641383	0.7269380925822644	0.6916899051868377	0.8128276631344116	0.7856107083100948	0.8633575013943112	0.841606246514222	0.8607919687674289	0.9252649191299498	0.9582822085889571	0.9001673173452315	0.8136084774121584	0.9044060234244283	0.7636363636363637	0.8700501952035694	0.6433909648633575	0.8693809258226436	0.7841606246514222	0.833909648633575	0.7994422755158952	0.9387618516452872	0.7195761293920803	0.856887897378695	0.8404907975460123	0.807696597880647	0.8196319018404908	0.833686558839933	0.69425543781372	0.7249302844394869	0.7572783045175683	0.7705521472392638	0.8172894590072504	0.7448968209704406	0.8184049079754602	0.7899609592861127	0.7506971556051311	0.8279977691020636	0.8393753485778026
EG-28-MK	0.9720022308979365	0.7459007250418294	0.7947573898494144	0.7171221416620189	0.8119353039598438	0.8089235917456776	0.7953151143335192	0.8242052426101506	0.9614054656999442	0.8481873954266592	0.8518683770217512	0.6632459564974902	0.8681539319576129	0.8920245398773006	0.7986614612381484	0.7825989960959286	0.8558839933073062	0.913106525376464	0.7793641940881205	0.0	0.8986056887897379	0.7331846068042387	0.7723368655883993	0.8920245398773006	0.8245398773006135	0.8171779141104294	0.6924707194645845	0.9351924149470162	0.958728388176241	0.822532069157836	0.8080312325711099	0.8598996095928612	0.8208588957055215	0.8121583937534858	0.6650306748466258	0.8701617401003904	0.8051310652537647	0.7876185164528723	0.8184049079754602	0.8952593418851088	0.8621305075292806	0.7331846068042387	0.5562744004461796	0.8841048522030117	0.7297267150027886	0.8887897378694924	0.6839933073061908	0.898159509202454	0.6342442833240379	0.8341327384272169	0.9079754601226994	0.7328499721137758	0.765978806469604	0.7148912437255995	0.8047964305633017	0.8081427774679308	0.8055772448410485	0.9278304517568321	0.9083100948131623	0.9286112660345789	0.8968209704406024	0.9366424986056888	0.9162297824874512	0.9274958170663692	0.9081985499163413	0.7612939208031233	0.9026213050752928	0.7641940881204685	0.936084774121584	0.732069157836029	0.6674846625766871	0.7482431678750697	0.886670384829894	0.762297824874512	0.9141104294478528	0.7861684327941997	0.8482989403234802	0.7514779698828778	0.7360847741215839	0.6891243725599554	0.6237590630228667	0.6839933073061908	0.7041829336307864	0.667930842163971	0.7107640825432237	0.8816508644729504	0.8041271611823759	0.845398773006135	0.8846625766871166	0.8901282766313441
EG-29-MK	0.5885108756274401	0.7406581148912438	0.8172894590072504	0.8370329057445622	0.4535415504740658	0.87930842163971	0.7176798661461238	0.7702175125488009	0.6588957055214724	0.7605131065253765	0.9118795315114333	0.5865030674846625	0.7110987172336866	0.38137200223089796	0.6876742889012828	0.8474065811489124	0.6311210262130508	0.7608477412158394	0.7564974902398215	0.8986056887897379	0.0	0.668042387060792	0.728276631344116	0.5618516452872281	0.8089235917456776	0.85287228109314	0.7949804796430563	0.6604573340769659	0.8532069157836029	0.5830451756832125	0.9015058561070831	0.6623535973229224	0.7673173452314557	0.652649191299498	0.8696040156162855	0.8919129949804796	0.8356943669827105	0.8877858337981037	0.7537088678192972	0.8518683770217512	0.7926380368098159	0.9125488008923591	0.913106525376464	0.8619074177356386	0.909313998884551	0.9205800334634691	0.9164528722810932	0.7413273842721696	0.9163413273842722	0.8162855549358616	0.7558282208588957	0.8427216954824317	0.8925822643614054	0.8025655326268823	0.7725599553820413	0.9036252091466815	0.7762409369771333	0.7064138315672058	0.875738984941439	0.5849414389291689	0.8024539877300614	0.9956497490239822	0.8548800892359174	0.7580591187953151	0.8694924707194646	0.6940323480200781	0.8847741215839375	0.8390407138873397	0.5640825432236475	0.9103179029559397	0.9181260457334077	0.7931957612939208	0.9780256553262688	0.9163413273842722	0.8761851645287229	0.9001673173452315	0.7844952593418851	0.898382598996096	0.9287228109313999	0.6426101505856107	0.890462911321807	0.917010596765198	0.7431121026213051	0.9054099274958171	0.8810931399888455	0.6915783602900167	0.6886781929726715	0.649191299498048	0.6933630786391523	0.8552147239263803
EG-3-MK	0.8423870607919688	0.8100390407138873	0.777244841048522	0.8101505856107083	0.6624651422197434	0.7417735638594535	0.728388176240937	0.7107640825432237	0.85287228109314	0.8221974344673731	0.8163970998326826	0.5977691020635806	0.6090351366424986	0.7243725599553821	0.7055214723926381	0.8510875627440044	0.6617958728388176	0.8847741215839375	0.7937534857780256	0.7331846068042387	0.668042387060792	0.0	0.6128276631344116	0.7238148354712772	0.8199665365309537	0.7985499163413274	0.698159509202454	0.7869492470719465	0.8397099832682655	0.6462911321807028	0.7079754601226994	0.7351924149470161	0.7077523703290575	0.6561070831009481	0.7933073061907417	0.8532069157836029	0.7533742331288343	0.8368098159509203	0.7235917456776353	0.8514221974344673	0.7821528165086448	0.9001673173452315	0.8422755158951478	0.7982152816508645	0.8437255995538204	0.8450641383156721	0.8033463469046291	0.7038482989403235	0.879196876742889	0.8480758505298382	0.7274958170663692	0.8133853876185164	0.8726157278304517	0.7280535415504741	0.8368098159509203	0.7934188510875627	0.8284439486893475	0.7783602900167317	0.7051868377021752	0.6520914668153932	0.8230897936419409	0.9284997211377579	0.7663134411600669	0.8373675404350251	0.7273842721695483	0.7406581148912438	0.8449525934188511	0.8312325711098717	0.6633575013943112	0.8147239263803681	0.8331288343558282	0.9356385945343001	0.9034021193530396	0.8760736196319019	0.8494143892916899	0.8797546012269939	0.7620747350808701	0.8055772448410485	0.8674846625766871	0.7630786391522588	0.8745119910764082	0.875738984941439	0.8909090909090909	0.8356943669827105	0.8128276631344116	0.784941438929169	0.7529280535415505	0.667930842163971	0.7291689905186838	0.8182933630786392
EG-30-MK	0.864249860568879	0.8315672058003346	0.8197434467373118	0.7549358616843279	0.7423312883435583	0.8824316787506972	0.5288343558282208	0.8410485220301172	0.8848856664807585	0.5191299498047964	0.803904071388734	0.6725041829336308	0.6450641383156721	0.7359732292247629	0.4233128834355828	0.8771890686001116	0.7793641940881205	0.8484104852203012	0.8068042387060792	0.7723368655883993	0.728276631344116	0.6128276631344116	0.0	0.830005577244841	0.8675962074735081	0.9049637479085332	0.5456776352481874	0.800223089793642	0.5860568878973786	0.731957612939208	0.5604015616285555	0.7311767986614612	0.7089793641940881	0.7987730061349694	0.7920803123257111	0.8158393753485778	0.8803123257110987	0.8446179587283882	0.7732292247629671	0.8404907975460123	0.792191857222532	0.7592861126603457	0.7225878416062466	0.6863357501394312	0.7725599553820413	0.7917456776352482	0.8590072504182934	0.4864472950362521	0.8671500278862242	0.8213050752928054	0.7305075292805354	0.8006692693809259	0.882877858337981	0.7981037367540436	0.7616285554935862	0.8612381483547128	0.8284439486893475	0.7997769102063581	0.5143335192414947	0.7571667596207473	0.9277189068600111	0.9976575571667596	0.8800892359174568	0.7866146123814836	0.819074177356386	0.8624651422197435	0.8900167317345231	0.8667038482989403	0.7476854433909649	0.8761851645287229	0.9141104294478528	0.9088678192972671	0.9781372002230898	0.9332961517010597	0.8470719464584495	0.8306748466257668	0.7658672615727831	0.8889012827663134	0.8696040156162855	0.8485220301171221	0.7829336307863916	0.8224205242610151	0.8780814277746793	0.8938092582264361	0.6731734523145566	0.8418293363078639	0.7946458449525934	0.7136642498605689	0.769994422755159	0.8176240936977134
EG-31-MK	0.5075292805354155	0.8912437255995538	0.8343558282208589	0.8948131622978249	0.6643614054657	0.7604015616285555	0.7032905744562187	0.5453430005577244	0.41673173452314555	0.8561070831009482	0.8275515895147797	0.7482431678750697	0.7428890128276632	0.5955382041271612	0.7938650306748466	0.8101505856107083	0.3979921918572225	0.7964305633017289	0.841494701617401	0.8920245398773006	0.5618516452872281	0.7238148354712772	0.830005577244841	0.0	0.7076408254322365	0.7987730061349694	0.9034021193530396	0.4954824316787507	0.8290016731734523	0.5067484662576687	0.8171779141104294	0.6947016174010039	0.6401561628555493	0.6977133296151701	0.8989403234802008	0.9050752928053541	0.7425543781372003	0.8871165644171779	0.8401561628555494	0.9125488008923591	0.8484104852203012	0.9364194088120469	0.8991634132738427	0.8401561628555494	0.9315114333519241	0.9258226436140546	0.8970440602342443	0.7996653653095371	0.9255995538204127	0.769659788064696	0.7945343000557724	0.8582264361405466	0.9419966536530954	0.848968209704406	0.8712771890686001	0.8672615727830452	0.7802565532626883	0.5641940881204685	0.8371444506413832	0.792303402119353	0.4855549358616843	0.9437813720022309	0.9292805354155047	0.8900167317345231	0.7566090351366425	0.5567205800334635	0.8973786949247072	0.8681539319576129	0.44015616285554937	0.9032905744562186	0.7840490797546013	0.8421639709983268	0.9263803680981595	0.8543223647518126	0.9385387618516453	0.9038482989403235	0.8352481873954266	0.8710540992749581	0.9455660903513664	0.7756832124930284	0.9388733965421082	0.9488008923591745	0.8064696040156163	0.8987172336865589	0.8965978806469604	0.5577244841048522	0.8808700501952036	0.6694924707194646	0.686893474623536	0.8827663134411601
EG-32-MK	0.886558839933073	0.8842163970998327	0.8108198549916341	0.886893474623536	0.8068042387060792	0.7759063022866703	0.879196876742889	0.7401003904071388	0.8404907975460123	0.8727272727272727	0.8035694366982711	0.7765755716675962	0.826547685443391	0.8382598996095929	0.7994422755158952	0.8656999442275516	0.8011154489682097	0.8591187953151144	0.8290016731734523	0.8245398773006135	0.8089235917456776	0.8199665365309537	0.8675962074735081	0.7076408254322365	0.0	0.758393753485778	0.9011712214166202	0.886893474623536	0.8862242052426101	0.8306748466257668	0.8750697155605132	0.8358059118795315	0.7499163413273843	0.8333519241494701	0.8799776910206358	0.9099832682654768	0.8	0.9000557724484105	0.8632459564974903	0.9199107640825432	0.9052983825989961	0.9185722253206916	0.8561070831009482	0.8853318460680424	0.9211377579475739	0.9167875069715561	0.8629113218070273	0.8862242052426101	0.9374233128834356	0.841717791411043	0.8938092582264361	0.8686001115448968	0.947016174010039	0.8138315672058003	0.8711656441717791	0.8574456218627998	0.8810931399888455	0.9080870050195203	0.8747350808700501	0.871500278862242	0.8326826547685443	0.9459007250418293	0.9110987172336865	0.8930284439486893	0.8198549916341328	0.7725599553820413	0.9086447295036252	0.8440602342442833	0.8893474623535973	0.8445064138315672	0.7792526491912996	0.8969325153374234	0.8973786949247072	0.8329057445621862	0.943446737311768	0.8844394868934746	0.8652537646402677	0.8478527607361963	0.9345231455660904	0.8194088120468489	0.9168990518683771	0.9426659230340212	0.8907975460122699	0.8746235359732292	0.9041829336307864	0.7000557724484104	0.8745119910764082	0.841606246514222	0.8634690462911322	0.8969325153374234
EG-33-MK	0.9467930842163971	0.8817624093697713	0.7853876185164529	0.9012827663134412	0.822532069157836	0.5718906860011155	0.8926938092582264	0.6842163970998327	0.9445621862799777	0.894590072504183	0.6134969325153374	0.7564974902398215	0.8203011712214167	0.8774121583937535	0.8091466815393196	0.9042944785276074	0.7898494143892917	0.9095370886781929	0.8457334076965979	0.8171779141104294	0.85287228109314	0.7985499163413274	0.9049637479085332	0.7987730061349694	0.758393753485778	0.0	0.9061907417735638	0.8942554378137201	0.9210262130507529	0.769994422755159	0.8504182933630786	0.8889012827663134	0.8482989403234802	0.7155605131065254	0.894366982710541	0.8965978806469604	0.5984383714445064	0.8931399888455103	0.8916899051868377	0.8931399888455103	0.8998326826547686	0.9195761293920803	0.8233128834355828	0.9137757947573899	0.9134411600669269	0.9309537088678193	0.8214166201896264	0.9306190741773563	0.9115448968209704	0.9114333519241494	0.9259341885108756	0.8818739542665923	0.920803123257111	0.6336865588399331	0.886893474623536	0.694478527607362	0.8942554378137201	0.9110987172336865	0.860457334076966	0.8511991076408254	0.8247629670942555	0.7873954266592303	0.7618516452872282	0.9373117679866146	0.8740658114891243	0.6275515895147797	0.8487451199107641	0.8411600669269381	0.9166759620747351	0.7539319576129392	0.6796430563301729	0.9199107640825432	0.7560513106525376	0.7156720580033463	0.9325153374233128	0.9085331846068042	0.8770775237032906	0.6238706079196876	0.9258226436140546	0.7882877858337981	0.9084216397099832	0.9326268823201338	0.8993865030674847	0.8381483547127719	0.9064138315672058	0.8814277746793084	0.8249860568878974	0.8368098159509203	0.8692693809258226	0.8816508644729504
